Ticker,Asset_Class,Category,Mean_Return,Volatility,Sharpe_Ratio,Skewness,Kurtosis,Downside_Volatility,Max_Drawdown,Percentile_5,Percentile_95,Rolling_Volatility,Win_Rate,Gain_Loss_Ratio,Correlation_SPY,Beta_SPY
VNQ,ETF,Real Estate,0.005595355437493,0.2035628251295028,0.0274871182099846,0.0760112066317986,2.104077280986913,0.1344844390271402,-0.3447851770682189,-0.0216778371004916,0.0204751578846829,0.1968315055101715,0.491103202846975,1.0361465574327315,0.7081562109026914,0.8304149900666883
XLRE,ETF,Real Estate,0.0147272851058575,0.2068585577721871,0.0711949520699871,0.0725686442923316,2.167317349544347,0.1361728320908956,-0.341140369852386,-0.0222071579315442,0.0208990664348476,0.1997798554593744,0.5005931198102017,0.983178238168142,0.6845953869981932,0.8157838491835474
XLRE,ETF,Real Estate,0.0147272851058575,0.2068585577721871,0.0711949520699871,0.0725686442923316,2.167317349544347,0.1361728320908956,-0.341140369852386,-0.0222071579315442,0.0208990664348476,0.1997798554593744,0.5005931198102017,0.983178238168142,0.6845953869981932,0.8157838491835474
XLK,ETF,Tech,0.1244521823834618,0.2538183435432127,0.4903198903836269,-0.0432478717033398,1.0774418294679735,0.1673053348978255,-0.335590648580727,-0.0260525536336485,0.0262755422163321,0.2436559230394506,0.534994068801898,0.9401026936194729,0.92674302333936,1.355033314792314
XLF,ETF,Financial,0.1046706053786245,0.1882290484680989,0.5560810418502655,0.0270564337528718,1.944265074062601,0.1279191840320508,-0.2580533526346238,-0.0191019084081891,0.0176336311543846,0.1772463464639992,0.5136417556346382,1.0203799885690472,0.8125954464142654,0.881107044001711
XLE,ETF,Energy,0.2167809690699276,0.2609735879742673,0.8306624848615058,-0.3269593422052855,1.5256325618796345,0.1837664767344282,-0.2604372591166557,-0.0257589011220309,0.0290426272862905,0.2480362360813761,0.5480427046263345,0.9428065522973084,0.4144879849043346,0.6231263899386507
XLV,ETF,Healthcare,0.0554927126837775,0.1407865622238469,0.3941619981852076,-0.1553924541221096,0.897757047860047,0.0929783415239026,-0.1606105134026817,-0.0142078918604855,0.0142394792751531,0.1358732045780812,0.5112692763938316,1.01712256074646,0.7073335793460849,0.5736580896089075
XLI,ETF,Industrial,0.1008439034160359,0.1712415141152033,0.588898690467037,-0.0205584579306678,0.9017475907250664,0.1100690613323802,-0.2164398928943344,-0.01805072471148,0.0171506973855588,0.1640325700497957,0.5207591933570581,1.0060672084954614,0.8628091135925756,0.8511212330835191
XLY,ETF,Consumer Disc,0.0412333863151579,0.2504142310597425,0.1646607149308569,-0.2132511914013508,1.2445141021287025,0.1728348388327339,-0.3966958299633328,-0.0257276427152619,0.0257111702034971,0.2363988681226166,0.5195729537366548,0.9456646575408432,0.8883120207481398,1.281422034010158
XLP,ETF,Consumer Staples,0.0620418468040426,0.1345352936689187,0.4611566609184573,-0.6007284789671918,4.52294083742636,0.0970165999584976,-0.1630236068487017,-0.0132884932578811,0.013032680417643,0.1273939546512815,0.5231316725978647,0.975260031968951,0.5803724927931102,0.4497909300185876
XLB,ETF,Materials,0.0317198767524811,0.1886489060926324,0.1681423836982427,0.0788856710646917,1.1110322561608903,0.1202328931856898,-0.247163258905136,-0.0184834964073812,0.0183716644327,0.1806931082831987,0.5100830367734283,0.9826371115020108,0.8019876169171963,0.8715445589581059
XLU,ETF,Utilities,0.0945615670466438,0.1814857657500808,0.5210412323843735,-0.1778897104681597,1.152535497994755,0.1238568175849922,-0.2526209913662575,-0.0195412361732531,0.0182819643195346,0.1771733698570461,0.5266903914590747,0.9549463994492896,0.4797011615477871,0.5015115972866817
VGT,ETF,Tech,0.119511027261788,0.2578764155802755,0.4634430294560415,-0.0692019370017728,1.1010594987452906,0.1710709769925616,-0.3507407472603989,-0.0266024539424001,0.0269584847253944,0.2472123175806236,0.5409252669039146,0.9161429554572332,0.933325508184495,1.386476147566271
VDC,ETF,Consumer Staples,0.0692736301887919,0.1328456535665172,0.5214595158290664,-0.5760638288547598,4.353338021238103,0.0954988158601663,-0.1654584261619549,-0.0133142237457203,0.0128800244179317,0.1253277601661597,0.534994068801898,0.9465935055117648,0.6296154835460381,0.4818261776399528
VDE,ETF,Energy,0.211871623099843,0.2657406440557872,0.7972872341476097,-0.3311529074694433,1.5322911262823515,0.1871501878492178,-0.2658421894813613,-0.0261014015910934,0.0292514043858566,0.2522971838615678,0.5468564650059312,0.9373587022842508,0.4313342806802973,0.6602974206858057
VHT,ETF,Healthcare,0.0370165390919818,0.1459315578674541,0.2536568486824698,-0.1590864359433808,0.8322342642891289,0.0964914631091121,-0.1770531566174392,-0.0152005555747401,0.0145706381468019,0.1404809818007036,0.5005931198102017,1.0374315266477283,0.7561809195950092,0.6356858957019403
VIS,ETF,Industrial,0.0949627273918889,0.1814140354620853,0.5234585469090439,-0.0211466586821165,0.8752292798226584,0.1167010530100943,-0.2296441774419882,-0.0187378177611238,0.0181253137708766,0.1743621301352617,0.5231316725978647,0.9908050706238346,0.8755700328848023,0.9150175317729956
VAW,ETF,Materials,0.0346679562428913,0.1954971390770363,0.1773322945111249,0.0490557733746942,1.0590471694908503,0.1256517503813817,-0.2549618213612274,-0.019797110012843,0.0196201365113845,0.1873621602813334,0.5077105575326216,0.9959928900667528,0.8125874209469562,0.9151202032153212
VPU,ETF,Utilities,0.0914020308889039,0.1788066674554589,0.5111779789289587,-0.1864674463931329,1.222679581244762,0.1223550469507934,-0.2514613960122444,-0.0190936135285711,0.0179601539030374,0.1745058324081174,0.5373665480427047,0.9344922838589648,0.4961675120836519,0.5110691608422874
VFH,ETF,Financial,0.09955749287074,0.1961427891970413,0.5075766143547925,0.0320622526259049,2.060982897511396,0.1331173424062734,-0.2566328606976727,-0.0197514766437185,0.0183436691852552,0.1855103604237964,0.5195729537366548,1.000128984915703,0.8224610457405972,0.9292986932827788
VCR,ETF,Consumer Disc,0.0359987524082692,0.2515753065692715,0.1430933460806772,-0.197871825276645,1.263102510429344,0.1730269321346393,-0.3919788103601252,-0.0260612490991381,0.0251995138953053,0.2372003911484209,0.5160142348754448,0.9534620116053136,0.8967272702688222,1.299559085779719
VOX,ETF,Telecom,0.0601919632867524,0.2240845510397118,0.2686127312546652,-0.1560187393341705,1.439005861443354,0.1554961684615829,-0.4444600644481568,-0.0241217573855871,0.0222957449738636,0.213323059990854,0.5231316725978647,0.939543886606658,0.8634672244457059,1.1146163659504822
IBB,ETF,Biotech,-0.0113283890028582,0.2163561948209657,-0.0523599012833096,-0.0925419234496864,0.7886090713616802,0.142629774832209,-0.3209364085481607,-0.0214280013488784,0.0224657572013481,0.2082721643782183,0.5100830367734283,0.9453098812416864,0.7081618901658534,0.882611391041453
SMH,ETF,Semiconductors,0.2078972250544854,0.3576095657343107,0.5813525279380938,-0.0329335215622468,1.1871687481040238,0.232365150881988,-0.4530263037723462,-0.0363969646423519,0.0358249778319353,0.3481358502898488,0.5124555160142349,1.0394696127164884,0.8187624472399698,1.6866877267321134
SOXX,ETF,Semiconductors,0.1311602247039703,0.3589210528667169,0.3654291762948657,-0.0146688552154949,0.8431994420122737,0.2304590196074779,-0.4575374291018689,-0.0363609966580649,0.0371510364657836,0.350452410237631,0.5136417556346382,1.0004065061809853,0.824404433763104,1.7045388099668104
ITB,ETF,Homebuilders,0.1315801604918072,0.2972647556833795,0.4426362627124049,0.124051971359702,1.9694184802577408,0.1942962717083869,-0.4054640410763293,-0.0296913204315423,0.0301138092438189,0.2903804077822071,0.5290628706998813,0.953895686560639,0.6857655346439423,1.1743207043848038
ARKK,ETF,Innovation,-0.1007811384400096,0.4970213952163425,-0.202770221584006,0.1855918185458978,0.8482365912611627,0.306721762716781,-0.7486991893993512,-0.0540589629139095,0.051311682982312,0.469813949888239,0.4851720047449585,1.021730107936092,0.7524985781222336,2.1545094826960747
ARKG,ETF,Genomics,-0.2180809821525476,0.4776512327092498,-0.456569495101241,0.2332930129895279,0.214098243676819,0.273239531293285,-0.6992978979452009,-0.0480699505969048,0.0511681886640451,0.4648830646730634,0.4733096085409252,1.0301696557094064,0.6698104595415816,1.8430217906376225
ARKW,ETF,Web,0.007199230344158,0.474917833941016,0.015158896612529,0.0718919635097808,1.0632190005499869,0.3051463370363116,-0.7607315891569881,-0.0502023428229819,0.0496003052738596,0.4428667553457892,0.4934756820877817,1.019384355089161,0.7675794743000061,2.09995250961028
ARKF,ETF,Fintech,0.0118872792433268,0.4645494096583353,0.0255888372607548,0.1271609935487808,1.2907968306868811,0.3023298768944928,-0.7431972671427092,-0.0506310038983157,0.0489147566574256,0.4297362542887256,0.5041518386714117,0.9783168740024726,0.7786492024353144,2.08372977584902
ARKQ,ETF,Autonomous,0.0020121988985806,0.3205008508080142,0.0062782950295066,0.0645315915562616,0.4462973067112727,0.1964874264709658,-0.5493403818245249,-0.0334764758748123,0.0307423168840999,0.3070706028444245,0.4922894424673784,1.0251295744966398,0.8269614413756886,1.5267997813100325
ICLN,ETF,Clean Energy,-0.1681561536779524,0.2803007180329013,-0.5999133889418526,0.4404720799986516,1.9668067199463355,0.1672089806909453,-0.5436446594937374,-0.0277610893880522,0.0273923066501428,0.2722176326125159,0.4436536180308422,1.102598366614845,0.58420669859927,0.9433185716356828
TAN,ETF,Solar,-0.2376093447052366,0.4050533729494823,-0.5866124332579522,0.3957136799098021,1.217373178076671,0.2326616377226238,-0.6838270694121872,-0.0379330930262516,0.0419673927192018,0.3984592955338902,0.4436536180308422,1.1296541137357323,0.5092440847382016,1.1882447061295418
LIT,ETF,Lithium,-0.1878018322611758,0.3090858440906021,-0.6076041198642717,0.2813851358937855,0.5575749266000831,0.1792057617338326,-0.6243620935946225,-0.0311403253217603,0.0319582483288509,0.3043763057973135,0.4733096085409252,1.0023227362351803,0.5699865624806657,1.014872242681048
REMX,ETF,Rare Earth,-0.2045902545357037,0.3694194729860166,-0.5538155660339216,0.2341402458746219,0.3452317680959194,0.2155185181451333,-0.7106185032774677,-0.0379407572412704,0.0380331639228168,0.3604265313631909,0.4673784104389086,1.0380895426439876,0.5706828114042072,1.2144572129077489
HACK,ETF,Cybersecurity,0.0688994768753274,0.2353017457826405,0.2928132838375673,-0.2271507685453893,0.8691737436865199,0.1598031518282176,-0.3812731337472076,-0.0252190032596987,0.0225927010116124,0.2255966713204649,0.534994068801898,0.90467390631543,0.8051915767895933,1.0914202679790042
ROBO,ETF,Robotics,-0.0406464843307287,0.2337730259076801,-0.1738715755289089,0.1146203347192793,1.0497866653568293,0.1464262318524216,-0.4305856948602526,-0.023766504598996,0.0225798847229661,0.2243071544785281,0.4970344009489917,0.9767079168529852,0.8829004534530968,1.188977894434719
BOTZ,ETF,Robotics,-0.0242415552032814,0.2704166086352664,-0.0896452156752623,0.0266650023472566,0.8315914496777608,0.172088958863775,-0.5396502537245932,-0.0281115124034028,0.0285316454327902,0.2592761411981004,0.498220640569395,0.9808112174910102,0.8715595471311822,1.3576820260111973
CLOU,ETF,Cloud,-0.038366281356122,0.3126720601284852,-0.1227045401509693,0.1533284630208373,1.3223561060150146,0.1994198452025663,-0.5278833572549992,-0.0344878021381019,0.0323108713220421,0.2947865059974333,0.5065243179122183,0.934034931598926,0.792373194999764,1.427205440915963
SKYY,ETF,Cloud,0.0395832044839652,0.3172319968349833,0.1247768348681279,0.0134400579572878,1.388403062869311,0.2125484761719066,-0.5320488949188144,-0.0351312054742075,0.0308626453615237,0.2985160264767638,0.5290628706998813,0.8996039815326803,0.8425848813896254,1.539778634750987
JETS,ETF,Airlines,0.0320080702900886,0.3061076009065936,0.104564768059633,-0.1047413708750989,2.129514979496464,0.2046248112315229,-0.3783520241876166,-0.0297801432447148,0.0322243524182197,0.2874029973734088,0.4934756820877817,1.0081134924709934,0.6582119895346198,1.1606667535179065
XHB,ETF,Homebuilders,0.1139088609689722,0.2795706608643317,0.4074421136209613,0.1365504868274074,1.8533743140459924,0.1798941077910886,-0.3946008276193082,-0.0283740796187557,0.0282166881059348,0.2725641734610278,0.5160142348754448,0.9987394276021274,0.7489308547090808,1.2061489922846038
HERO,ETF,Gaming,-0.0127569274029844,0.2458347497729586,-0.0518922870536657,0.2167140289171143,1.3550337070377267,0.1535827896149572,-0.4641578726541449,-0.0259316502886253,0.0246260372167576,0.2405280952101679,0.4970344009489917,0.9843657880565168,0.6852800520331886,0.9704630498068534
ESPO,ETF,Esports,0.1178874573007829,0.2681126813578157,0.4396937015577178,0.2410954707731216,1.460905055626533,0.1612135361521449,-0.4833129873115611,-0.0265609697873118,0.0274435789013584,0.2579125854423413,0.5231316725978647,0.9745346607644378,0.7545297152974829,1.1653633245080894
BETZ,ETF,Gambling,-0.0593873760247136,0.2859149467399065,-0.2077099385739273,-0.0980195374889675,1.6465640108330692,0.1943323933292617,-0.5497729472044341,-0.0297918991614068,0.0280534478351161,0.2685223516855383,0.4934756820877817,0.9772951549342332,0.7725089397503071,1.2723541642754903
UFO,ETF,Space,-0.0164840926150037,0.2733519261908123,-0.0603035539010507,0.3193063106155828,0.9757507216061594,0.1582996621197005,-0.4815516029884202,-0.0278620793422233,0.0288188489761057,0.2652587693158438,0.4816132858837485,1.0512759706970851,0.6911068238013565,1.0882657512063671
GC=F,Commodity,Gold,0.1567316771803081,0.1448458150103839,1.082058719950397,-0.2222949146799977,0.8652021087430248,0.0997140222430745,-0.204303677146066,-0.0152678549136669,0.0155778491478848,0.1425547113479255,0.5421115065243179,1.0081057380356424,0.0841103556906117,0.0701815674183014
SI=F,Commodity,Silver,0.1307672842808255,0.2924066622399444,0.4472103449322913,0.261567506658022,1.3877600273427817,0.1815547179673247,-0.3472552708877643,-0.0300799152088833,0.0313084363297285,0.2898227676061641,0.5112692763938316,1.0305932290901487,0.1839536050574775,0.309858353571582
PL=F,Commodity,Platinum,0.007709658538883,0.2864617367865342,0.0269133973191964,0.1098860448115979,0.0938258356179471,0.1643422040798332,-0.3023861171366569,-0.0269159746347644,0.0310154978761209,0.2864171043853655,0.501779359430605,0.9947659895529236,0.2147612838919861,0.3543971774789866
PA=F,Commodity,Palladium,-0.1265194201598634,0.4529195489323401,-0.2793419282919133,0.3833716945402033,2.217675097699913,0.2628902502429044,-0.7238833468379825,-0.0419251113677755,0.046385981407268,0.4467956266347071,0.4756820877817319,1.048035816433973,0.1790122929320371,0.4670588047739371
HG=F,Commodity,Copper,0.0751920002232371,0.2378500064777691,0.3161320083052638,0.0581419956641382,1.3219218007987044,0.1509350124485169,-0.3486508284622534,-0.024255910606014,0.0238568543355981,0.2305710836704345,0.5029655990510083,1.0308479647874471,0.2180327868300044,0.2987394764366869
CL=F,Commodity,Crude Oil,0.022962316726908,0.377230323547483,0.060870813647667,-0.4501136119947431,2.184722481644001,0.2687626391476945,-0.4684720968302725,-0.0381941563760478,0.0345434977433198,0.3583047366943793,0.5207591933570581,0.9249712852228128,0.115717217495708,0.2514619160353573
BZ=F,Commodity,Brent Oil,0.0263517351299197,0.354604934342101,0.0743129397756694,-0.5835198983646968,2.997996339040835,0.2668889001027211,-0.4593686464561363,-0.0380760788892168,0.0331353334906875,0.3340373562803682,0.5207591933570581,0.9250303667616886,0.1042096025918117,0.212872792002192
NG=F,Commodity,Natural Gas,0.2783935198413931,0.8371242664144348,0.3325593714226043,0.7799895715282107,8.192586907817272,0.5111645777338841,-0.8372933886333046,-0.0744578008976191,0.0778139035758118,0.8009765025087677,0.5029655990510083,1.0455976076297966,0.0780534817308677,0.3764002072315962
RB=F,Commodity,Gasoline,0.068475603200061,0.400115621750351,0.1711395393674127,-0.2985515990305796,4.1876524626036975,0.2961547952233541,-0.5626958316946028,-0.0397876072362886,0.036003269922062,0.3799465101880533,0.5456702253855279,0.8554486960794669,0.1245250880299578,0.2870185773230558
HO=F,Commodity,Heating Oil,0.068654210277426,0.4291945874260811,0.1599605686762072,-0.6442016916223169,7.8780424166950365,0.3237356654633386,-0.5992522178397616,-0.0384471184873928,0.0389563920553017,0.3910722780958754,0.5160142348754448,0.9648882849233804,0.094715559589058,0.2341764445947981
ZC=F,Commodity,Corn,-0.0228102092178173,0.2730845232873337,-0.0835280188830656,-1.4433942296033726,15.372706002808368,0.2189424331520625,-0.5575924228536444,-0.0234715782314888,0.0235896928957426,0.2483173991903524,0.4994068801897983,0.9710167374286568,-0.0377660404846614,-0.0594109072194811
ZW=F,Commodity,Wheat,-0.0401273973910324,0.3872951855849258,-0.1036093369723371,1.003147405199156,8.755137380547387,0.2249041761979249,-0.6505876162076762,-0.0339629085409339,0.0395974875738627,0.3581943601821672,0.4673784104389086,1.0917928179446732,-0.0231013734643036,-0.0515403711413106
ZS=F,Commodity,Soybeans,-0.0276591507904803,0.2252836059575488,-0.1227748049970947,-0.7427983226605023,5.322177099578216,0.1634415632092044,-0.469332956472576,-0.021048670243729,0.0219663614941426,0.214072213935067,0.5112692763938316,0.92727322304571,0.0234290995914167,0.0304055476078507
KC=F,Commodity,Coffee,0.2612443506428796,0.3608374405270559,0.7239945784486609,0.1480636553515414,0.2182582783468638,0.2104759679941773,-0.4430037139661321,-0.0350142507864507,0.0397195787367265,0.35751378290343,0.4934756820877817,1.1342168161486217,0.0640722294735338,0.1331830854043701
CT=F,Commodity,Cotton,-0.1239069288766585,0.3241816333724039,-0.3822145245789427,-1.7406566671038328,21.56382611515817,0.2531084564853241,-0.60739147425564,-0.0333457678231753,0.034690622091272,0.2994624938155162,0.4780545670225385,1.017146375041452,0.1215302324330282,0.2269553248752233
SB=F,Commodity,Sugar,0.0316279466085078,0.2712404265546762,0.1166048402527945,-0.2414605960521287,1.2541453424734108,0.1782610641576496,-0.3713774878274269,-0.0258025671926282,0.0285477048678146,0.2645457673646339,0.4887307236061684,1.046410648239818,0.0355827017563488,0.0555982319829876
CC=F,Commodity,Cocoa,0.4612653666440856,0.4575147583522602,1.0081977864612133,-1.0814457238095845,10.204560633518764,0.3881434991515986,-0.4312173766627365,-0.0399098762448879,0.0447407889709286,0.393990970815148,0.5421115065243179,1.0085475484348283,0.0543091528132378,0.143134978854617
OJ=F,Commodity,Orange Juice,0.3232317050547494,0.4196188675695854,0.7702983112434714,-0.433211310777866,1.0576643956106988,0.2933794652659739,-0.5609361045967876,-0.042053967550321,0.0409140714927436,0.4083268773089326,0.5551601423487544,0.9054070126115366,-0.0024935231341273,-0.006027483793243
LE=F,Commodity,Live Cattle,0.1424101904714113,0.137173694965094,1.0381741959174449,-1.428776816278969,8.922741553385386,0.1227452662342618,-0.1321661967022079,-0.0119371333299829,0.0126257452506305,0.1328817945710448,0.5527876631079478,0.9393805518234428,0.0836511897536061,0.0661013914284086
HE=F,Commodity,Lean Hogs,0.1095850112100619,0.3764596556864458,0.2910936392645899,-0.9826226597970512,26.97137011842908,0.3217093230580163,-0.4665032496919367,-0.0247078433663231,0.0285144113907766,0.3522237386134368,0.4875444839857651,1.0999646258542644,0.034365664293119,0.0745265171981058
GLD,Commodity,Gold ETF,0.1510694634450119,0.1436449796641873,1.0516863436381942,-0.0707610887247454,0.8640672754958785,0.0925672570279059,-0.2103284420378304,-0.0147390778726969,0.015879326211868,0.1413994559721106,0.5326215895610913,1.0405590226094397,0.1542136080925568,0.1276088493403464
SLV,Commodity,Silver ETF,0.1193152842306936,0.2785299900561942,0.4283749990678615,0.3759330992048522,1.7102778590777588,0.1674357041517639,-0.3300614049225324,-0.0269359260923741,0.0291844816802517,0.2752213097334032,0.4994068801897983,1.0618601523211992,0.2703451397984721,0.4337686612671343
PPLT,Commodity,Platinum ETF,-0.0015150661410059,0.2563870273059112,-0.005909293293526,0.0500916268296067,0.4933299534463597,0.1557181480822062,-0.2868821760360158,-0.0249365188606874,0.0279252398407273,0.2549665871032773,0.4816132858837485,1.0605670604552848,0.2810506458100762,0.4150957402168629
PALL,Commodity,Palladium ETF,-0.1456863744230396,0.410049629985617,-0.3552896131820671,0.0595382438057242,1.7497163477354878,0.253515531531954,-0.736305081642276,-0.0386699759555606,0.0407912471454392,0.398866666751391,0.4661921708185053,1.0805598846146525,0.2214780022186563,0.5231601599197736
COPX,Commodity,Copper ETF,0.1372965735867149,0.3420816963943855,0.4013560942717785,0.0807688850383661,0.8699462707662331,0.2137506818315265,-0.4211940057962907,-0.0349711972559863,0.0357567254441687,0.3346805417503103,0.498220640569395,1.0652374155618611,0.525151264349009,1.0348607007107402
USO,Commodity,Oil ETF,0.1435436117407394,0.3405724680162644,0.421477439373885,-0.5108883347392448,2.286347209073581,0.2446487548062459,-0.3623219783711318,-0.0351628460440785,0.0325766485867175,0.3244524327999241,0.527876631079478,0.9517717188773692,0.14628162428219,0.2869901244953932
UNG,Commodity,Gas ETF,-0.1245904469531729,0.6623406708185566,-0.1881062909804364,-0.0712775457321684,0.3657086217257559,0.4105388578793936,-0.907664995530515,-0.0679472033305229,0.066119019671486,0.6437071225508326,0.4970344009489917,0.963552122121875,0.1106325726929682,0.4221162559706853
DBA,Commodity,Agriculture,0.1313159683994118,0.1457452678827421,0.9009964461080188,-0.2832422144653346,1.4475829087469991,0.0972352892475327,-0.1594076309171049,-0.0147133101625214,0.0152515747390874,0.1402243211146418,0.5243179122182681,1.009810394003885,0.1188590963845782,0.0997917248273644
CORN,Commodity,Corn ETF,-0.015106675296465,0.2049586371334211,-0.0737059706668089,-0.0260490767797956,2.2594307295757057,0.1356119208680048,-0.4292845239949445,-0.0186450397026839,0.0197265291825947,0.191568159956408,0.4744958481613286,1.0592445505607488,-0.0201169398136237,-0.0237517592883726
WEAT,Commodity,Wheat ETF,-0.0897347582945721,0.3351109561878588,-0.2677762592884846,0.895932644722668,6.46802779896322,0.1959593660751437,-0.6229773481510814,-0.0309166631495206,0.0340535089172345,0.3067189373758374,0.4507710557532621,1.0873727404037128,-0.0279739899992486,-0.0540021044313257
BTC-USD,Crypto,Bitcoin,0.2446603597809067,0.557671017621268,0.4387180829738999,0.0397968127860725,5.024771554154411,0.3852118868081957,-0.7569315831478424,-0.0544447644421437,0.0563426717913502,0.5353760742506564,0.494661921708185,1.1060060441604804,0.4159063223391815,1.3361069990375505
ETH-USD,Crypto,Ethereum,0.0041844348134762,0.6969279343692386,0.0060041140656291,0.0685081846402444,5.656030357447301,0.4913127592352135,-0.7805269953726454,-0.0650909344004687,0.0698948782171928,0.6593837595117636,0.4887307236061684,1.0472533982144947,0.4304399350137923,1.7280968222090147
BNB-USD,Crypto,Binance Coin,0.1943321615851116,0.602617220322593,0.3224802661315946,-0.4110758082316964,4.735685123576444,0.457359470382026,-0.6758078269210652,-0.0577600646004105,0.0649721278511153,0.5716070224850127,0.5172004744958482,0.9904371843006096,0.3593340872321586,1.247405335342131
XRP-USD,Crypto,Ripple,0.585656977888299,0.9067035381181994,0.6459189285880472,3.731647273969386,40.137515163463625,0.4941125619611255,-0.7449021699588794,-0.0735757168300158,0.0735793615861297,0.7935217892793259,0.4994068801897983,1.1509778729000286,0.270156164028395,1.4110676442353238
ADA-USD,Crypto,Cardano,0.0517848473678112,0.8699630747718361,0.0595253394879923,1.1449601615954763,8.326017811699225,0.5325124993152514,-0.8840229186715644,-0.0801823661967938,0.0824373115259984,0.7975408301513616,0.4851720047449585,1.0727699573850045,0.3479173660257948,1.743590798409368
DOGE-USD,Crypto,Dogecoin,0.3585147535533169,0.9937541943418016,0.3607680406227356,2.6525934310868817,28.30425031253093,0.5967096700634729,-0.7935382292763801,-0.0797532728565637,0.0891132843744676,0.8872187436945271,0.498220640569395,1.0836318183870794,0.3104287952737833,1.777086698789345
SOL-USD,Crypto,Solana,0.3554941789530547,1.001027230596771,0.3551293791889396,0.044869307271582,4.65170056627336,0.6617152016215988,-0.9593700839647812,-0.0919196581799608,0.1012463390059771,0.9465784132887444,0.491103202846975,1.1025671764311409,0.3842033286728053,2.2155148069336588
DOT-USD,Crypto,Polkadot,-0.34862314478332,0.8277829870587159,-0.4211528265663567,0.1977711270673522,4.0303200146903,0.5634655983280676,-0.9234195177646048,-0.0818967940200958,0.0781336408753468,0.7775897486423935,0.4827995255041518,0.994532893425946,0.3888549476521556,1.8542648577403509
MATIC-USD,Crypto,Polygon,-0.1787086789811446,0.940819212008734,-0.1899500740419463,0.5935670545123239,5.483558455292622,0.5974818027569718,-0.924317875003934,-0.0906813198531604,0.0895749888119665,0.8772744767841425,0.4792408066429419,1.050532655840131,0.3878577723681325,2.1020658571104387
LTC-USD,Crypto,Litecoin,-0.0027061300263902,0.7774077707471764,-0.0034809660106553,0.0530934428583348,4.340069886735204,0.5744471565497633,-0.8354143309950025,-0.0774868564026718,0.0722483963601376,0.7355112829268802,0.5255041518386714,0.9023639477988814,0.3722090551458147,1.666876615673318
SHIB-USD,Crypto,Shiba Inu,0.2333229210775697,1.193723700135552,0.195458062071713,4.78644306424622,62.02686605941952,0.5849982270533199,-0.8771929831559666,-0.0999999454303165,0.1099999430050006,1.0498402912214166,0.192170818505338,1.3624556949522686,0.2273297854102661,1.5632477076069522
AVAX-USD,Crypto,Avalanche,0.0739068366088234,0.9846765078506414,0.0750569715227062,0.1508240275207274,2.6542233188315283,0.6304041002439373,-0.9343870603108256,-0.0953342715892043,0.101924728698539,0.9231146787467196,0.4768683274021352,1.1112851490440847,0.3839603566548515,2.177948495494244
UNI-USD,Crypto,Uniswap,4709.971372270946,8605.718491043845,0.5473071629257584,28.982760560150787,838.0006695565554,1.994553849424099,-0.9998344905100456,-0.0675948473490046,0.0761543861749976,1684.129189142977,0.4507710557532621,754.9096130285343,0.0754784193029014,3741.77418090157
LINK-USD,Crypto,Chainlink,0.1728052998916689,0.9196365029055754,0.1879060904451852,0.5364030306519788,5.6218681032410185,0.5864055452534009,-0.8517807838175356,-0.0853635691640438,0.0888040772855379,0.8735761907612365,0.4970344009489917,1.045610147080898,0.3738480520476091,1.98051878254756
ATOM-USD,Crypto,Cosmos,-0.1580312699432009,0.8907975277911445,-0.1774042529451797,-0.0051004750648924,2.96032282090507,0.6139990221936392,-0.9144448951558732,-0.0903767373371184,0.0896523633489411,0.8294523309932811,0.4827995255041518,1.0382030185302358,0.3810340639401906,1.955286707894173
XLM-USD,Crypto,Stellar,0.274597440059462,0.8931544096726368,0.3074467718970438,3.733050052533823,35.37360999139057,0.4757466730642161,-0.8169253398525085,-0.0691096872451136,0.0703986172443624,0.7547116142320267,0.4827995255041518,1.1443775110844585,0.2814578642312098,1.4481300868137552
ALGO-USD,Crypto,Algorand,-0.2340428732283713,0.9447795219687996,-0.2477222122052941,0.8115882587225404,7.548653324937932,0.602659159864662,-0.9588267930381764,-0.0897459585099205,0.0926887736233188,0.8742144618317232,0.4970344009489917,0.9682151949708389,0.3506851731627604,1.9086026301140957
VET-USD,Crypto,VeChain,-0.1509557982299215,0.8963253778634375,-0.1684162938572078,0.7125023100575171,4.806478522739389,0.5682377503414257,-0.9112402793066314,-0.0880978896298275,0.0829050427129683,0.8336462090272609,0.4887307236061684,1.012800072664976,0.3688577231940347,1.9045492875216996
ICP-USD,Crypto,Internet Computer,-0.1245911515092443,1.0129438303875553,-0.1229990723785497,1.150035616558887,7.790969589956056,0.5958304680159059,-0.9397786141516802,-0.0943553657934021,0.0937755013574209,0.9561630596264076,0.4602609727164887,1.146897927412114,0.3163858955695072,1.846163329004504
FIL-USD,Crypto,Filecoin,-0.3874290330260653,1.0205576406027372,-0.3796248419611569,0.8759492511380048,8.624999239192306,0.6864909807184055,-0.957940101970907,-0.0977288088955707,0.0890269744679464,0.9751269810498524,0.4780545670225385,1.0170004123706202,0.304358660379586,1.7893316525346423
